495.599121 33.024464 -107.971893 408.000000
764.075745 247.533829 -149.784119 736.000000
333.814758 66.998131 -73.074753 464.000000
550.044495 224.655487 -175.980682 361.000000
738.844971 82.432953 -142.428284 537.000000
273.330200 63.092907 -66.699974 383.000000
258.204681 147.469955 -53.711277 476.000000
509.999359 181.590408 -4.933716 368.000000
411.230499 92.258720 -105.749634 500.000000
572.969116 67.474533 -121.411514 629.000000
615.809204 135.453568 -105.591568 357.000000
276.953674 73.718941 -113.499329 406.000000
299.888824 115.173546 -108.477631 600.000000
474.162170 116.125397 -133.551514 389.000000
286.689545 93.440804 -159.798767 597.000000
493.660492 83.463493 -129.103058 401.000000
529.699646 106.750458 -104.700226 623.000000
452.931702 211.008804 -109.084976 714.000000
805.589111 142.646790 -118.509796 597.000000
321.125061 98.583923 -128.811264 974.000000
648.247131 131.459854 -246.152100 874.000000
321.233490 403.346069 -348.871674 2564.000000
719.807556 89.115051 -176.609100 1069.000000
86.179558 111.078979 -172.073853 465.000000
219.455704 102.646248 -53.847321 432.000000
664.306335 262.630035 -320.682007 1135.000000
341.418274 38.269260 -50.297039 360.000000
750.632446 177.876205 -127.565361 505.000000
120.829407 70.343185 -70.288544 401.000000
403.744263 15.166138 -127.142677 1019.000000
206.828110 215.720856 -94.648041 572.000000
791.201172 156.570801 -83.953918 356.000000
257.665955 62.135487 -95.175919 349.000000
761.271973 146.099930 -67.253143 525.000000
292.940491 148.655121 -74.852585 481.000000
457.902496 105.496834 -76.314728 527.000000
736.024841 21.539118 -135.774323 734.000000
496.681976 43.614445 -52.272617 432.000000
578.504517 220.144119 -73.964249 614.000000
570.736633 180.521667 -165.650681 1050.000000
311.349976 87.956177 -110.075912 320.000000
947.830017 8.428583 -48.680218 347.000000
383.165405 86.268341 -133.464310 941.000000
55.256741 82.125923 -133.745804 385.000000
977.844666 150.285202 -198.508438 1399.000000
286.906769 114.679749 -23.509762 426.000000
337.717316 227.148376 -15.937183 347.000000
447.036987 191.859009 -174.376099 1400.000000
242.306488 100.152924 -41.896671 357.000000
302.763214 60.392857 -128.654297 936.000000
600.696350 51.307343 -74.953491 594.000000
378.983063 161.374390 -159.374222 462.000000
725.439636 406.365906 -171.233231 976.000000
166.258347 20.287580 -100.334885 377.000000
512.312378 95.008820 -27.712673 553.000000
561.964050 19.976891 -59.309402 323.000000
425.834991 51.143948 -136.778839 559.000000
503.883301 69.542786 -196.823151 668.000000
258.120453 60.045769 -131.076630 410.000000
712.953064 120.921661 -411.985382 792.000000
478.733612 104.870468 -69.366295 719.000000
583.681641 48.114346 -89.118042 820.000000
473.848999 34.909817 -161.446747 487.000000
446.447205 45.296268 -111.445190 355.000000
604.476562 112.692123 -129.358093 538.000000
330.813721 116.738060 -99.550003 554.000000
416.751953 145.460510 -54.061287 335.000000
105.018517 120.179253 -47.591721 458.000000
490.946472 121.806717 -100.238037 373.000000
478.443878 91.130379 -101.469757 659.000000
263.838196 143.527542 -76.735992 965.000000
662.515991 185.434357 -195.342453 1479.000000
685.650574 30.476698 -65.210083 408.000000
200.781281 179.164902 -269.851196 594.000000
556.963806 5.840741 -35.927902 352.000000
468.687622 16.282330 -61.326508 567.000000
483.305176 160.873001 -99.311783 577.000000
324.445892 52.719814 -77.311821 457.000000
505.849823 104.360916 -114.172913 323.000000
156.191940 194.929276 -100.497620 453.000000
287.820404 47.038654 -102.169083 459.000000
342.442139 126.382919 -96.922012 310.000000
668.817200 67.587502 -96.277084 440.000000
285.116486 21.406500 -144.404297 533.000000
396.268127 148.052582 -13.026653 394.000000
566.443054 131.831802 -81.876228 507.000000
485.810181 41.036068 -106.371826 547.000000
744.015747 125.120850 -173.674576 1572.000000
527.372131 307.789581 -73.214722 1567.000000
338.240967 81.218422 -103.605484 356.000000
1151.958740 196.230133 -14.367512 665.000000
313.902405 109.056358 -164.016495 852.000000
456.974396 265.801392 -17.806702 620.000000
434.890106 144.620178 -176.115448 1331.000000
614.451477 104.005829 -31.701920 372.000000
433.120819 140.742905 -83.067192 610.000000
663.611328 99.223335 -151.561188 628.000000
434.549042 120.806816 -49.768211 546.000000
588.982727 55.899990 -106.360947 453.000000
344.612213 72.784264 -98.387222 568.000000
439.300293 68.212517 -67.282333 592.000000
325.448853 47.725636 -125.804214 447.000000
537.183105 50.501865 -57.907677 387.000000
198.849030 114.157944 -192.675598 1009.000000
377.909241 138.903336 -69.435196 370.000000
1085.818604 395.541809 -15.982143 399.000000
540.807495 282.772125 -62.313953 485.000000
580.696716 446.360870 -147.332458 421.000000
431.420380 3.719144 -149.307831 701.000000
348.704285 72.341385 -56.638199 397.000000
538.816162 52.082867 -326.746002 503.000000
546.045898 77.439201 -58.346451 352.000000
324.797180 161.793884 -106.393456 302.000000
418.297913 43.520111 -98.649521 396.000000
850.756165 97.901138 -145.268021 381.000000
502.935028 27.575890 -101.053215 341.000000
558.023499 18.023748 -184.868591 600.000000
201.657974 88.807220 -111.384926 443.000000
227.955063 35.369064 -48.594585 737.000000
476.684448 59.472816 -139.055344 599.000000
293.671051 69.887146 -93.196617 341.000000
644.461426 146.449219 -185.134995 974.000000
259.190063 29.457266 -121.641182 546.000000
217.017181 80.581673 -71.941788 563.000000
314.531219 187.953064 -135.599182 798.000000
177.687485 102.900673 -120.689445 577.000000
260.661743 8.120792 -58.431969 603.000000
505.111572 184.785049 -21.648926 529.000000
889.663147 117.582649 -268.955383 2119.000000
229.795151 129.303009 -178.431885 1132.000000
483.767365 27.057123 -111.080429 291.000000
792.984802 66.176918 -139.888565 480.000000
338.539642 85.538216 -64.692551 401.000000
567.824646 180.443741 -89.187401 370.000000
418.688660 91.535431 -263.802765 963.000000
373.953430 33.867588 -128.209534 1061.000000
291.040527 62.997490 -164.318604 622.000000
243.473633 117.582832 -162.256378 500.000000
209.031311 55.000629 -76.739021 262.000000
643.256104 137.609589 -306.920471 1417.000000
513.121216 99.824303 -32.407913 379.000000
216.134613 66.750046 -31.714939 606.000000
486.353455 100.904305 -156.347076 374.000000
597.330688 96.323891 -126.806404 525.000000
360.278046 198.498917 -215.151733 932.000000
613.757996 88.464485 -26.763466 301.000000
456.509644 6.146248 -20.635651 444.000000
255.322311 178.059723 -60.539684 604.000000
291.479492 60.213165 -131.925018 407.000000
406.171936 45.665501 -54.127762 296.000000
522.825745 56.272705 -162.924438 573.000000
408.382111 35.264404 -221.420776 1298.000000
742.603210 184.192947 -7.786545 423.000000
459.634857 111.094734 -154.680832 608.000000
635.346924 51.988731 -190.554199 805.000000
373.933105 30.744951 -117.419281 359.000000
1026.291260 282.060852 -80.328766 324.000000
125.521637 71.527939 -105.133408 318.000000
630.532104 40.975437 -97.730469 427.000000
320.323853 83.992096 -35.940193 440.000000
322.229614 132.256912 -147.274628 439.000000
801.811707 120.493011 -57.047699 423.000000
293.983459 79.409569 -32.849373 475.000000
349.692627 131.743576 -53.946613 358.000000
263.179626 96.076721 -66.838837 473.000000
155.448395 100.600151 -134.570831 404.000000
423.860657 102.398781 -64.420059 390.000000
104.095726 138.319443 -101.943237 746.000000
448.621368 34.756840 -51.196899 357.000000
277.900146 38.862965 -73.438965 301.000000
1224.702026 114.489677 -151.173492 447.000000
499.645081 19.853369 -268.354950 1007.000000
429.447449 50.977417 -134.267014 303.000000
216.184311 134.624420 -124.705162 502.000000
463.522064 26.431515 -159.779633 408.000000
348.679230 16.062561 -118.187561 352.000000
704.299561 67.319664 -207.846710 609.000000
914.919006 334.273285 -184.049789 1175.000000
554.156799 97.651443 -118.769974 328.000000
397.877747 136.240433 -84.597214 682.000000
486.118134 83.640297 -148.991226 580.000000
411.957520 64.304756 -165.588043 461.000000
472.769989 207.423615 -177.320618 483.000000
293.176910 95.751701 -115.649361 689.000000
747.185120 375.191620 -392.910278 733.000000
304.158295 165.858063 -68.980904 477.000000
583.383789 81.532570 -93.818726 375.000000
448.119843 7.753905 -123.127365 625.000000
98.409546 306.692841 -118.546669 585.000000
377.169830 163.037598 -245.199768 858.000000
480.430145 100.907486 -47.886135 477.000000
620.703552 226.960541 -3.013187 542.000000
232.213257 118.390602 -251.411682 1324.000000
346.662445 75.102013 -484.147552 2447.000000
484.864349 76.696182 -228.358841 599.000000
567.681702 91.941780 -101.221443 441.000000
366.544800 47.444126 -116.148178 351.000000
727.354614 148.050095 -100.827835 469.000000
589.522888 117.785179 -108.800674 796.000000
652.256287 168.047592 -151.562469 900.000000
403.847229 44.811150 -167.628204 755.000000
360.649139 35.092735 -84.371338 411.000000
466.715668 69.348518 -132.248413 423.000000
432.233856 63.926273 -53.527618 742.000000
534.024597 58.064316 -125.337090 509.000000
468.533112 96.285736 -118.210800 518.000000
581.336975 112.025406 -169.326172 396.000000
601.882690 204.664337 -188.786652 552.000000
382.456024 73.105896 -110.010895 570.000000
374.578247 124.029678 -79.673721 455.000000
470.995636 152.157318 -81.564468 441.000000
518.134460 54.266003 -72.511414 415.000000
439.801636 64.178268 -66.680008 398.000000
540.421631 259.971222 -347.116486 852.000000
195.317276 117.394630 -126.582909 586.000000
377.131622 182.776779 -101.275558 483.000000
