255.084854 64.666588 -83.382706
532.989990 65.855873 -115.207047
619.833496 23.553173 -106.513115
919.229309 59.759373 -29.278492
352.767212 195.005493 -103.359406
395.835693 60.986439 -100.734840
405.218231 63.226093 -107.656631
392.842957 164.003235 -18.782116
181.308456 89.381012 -168.594284
548.233154 36.798279 -48.119034
836.411743 104.297523 -150.694397
677.651794 208.840500 -65.762589
231.693787 226.444366 -156.692444
221.441711 233.870209 -69.770424
528.700562 82.434906 -102.383240
369.492310 54.018417 -56.732349
698.584229 32.960529 -131.217834
1232.466187 33.970058 -88.852684
521.727295 250.050064 -15.711361
600.238342 56.994671 -51.338436
198.961197 214.522079 -44.993465
381.641022 53.122658 -0.036728
183.818039 183.559799 -94.409348
478.643707 152.827454 -45.534515
145.101944 83.634293 -77.222824
385.620239 157.616135 -177.947800
427.918243 76.154305 -85.230255
676.998962 103.653419 -74.953018
898.685425 31.390060 -117.966888
421.497864 68.183403 -93.162292
504.399414 100.235382 -70.483566
201.736053 11.223406 -120.477547
269.495850 65.663620 -54.683445
561.465271 101.641960 -94.694984
374.021912 136.946320 -151.040146
545.832336 330.670959 -10.731838
272.473358 99.354843 -118.536713
271.746246 104.226830 -108.056686
481.113159 94.393623 -179.218353
378.019562 170.229675 -354.426392
697.647034 79.863098 -50.602150
111.339317 65.108070 -135.150452
138.440735 121.406456 -99.687889
685.358459 128.448410 -25.970444
328.146820 277.314819 -153.930557
356.785065 140.181580 -90.074944
1249.221313 129.150894 -221.067566
255.958389 60.682590 -93.217010
228.585480 115.523872 -229.156754
197.266388 242.595825 -204.760544
302.956665 108.210945 -165.365570
385.491516 133.672058 -200.395081
692.695801 109.166527 -114.150490
564.280762 109.628769 -89.556641
386.727631 151.856827 -15.863914
367.847382 38.093250 -99.986244
352.329895 55.111748 -70.395432
301.380310 96.059677 -264.657654
556.848816 28.879498 -76.440689
326.495361 291.049652 -165.507843
508.422333 147.292206 -128.111832
214.480789 93.012283 -45.445705
296.525513 202.558289 -172.266510
1053.341919 77.188515 -94.736084
446.030823 136.875519 -129.746857
457.766479 108.774498 -138.232727
585.483032 55.055157 -65.972588
368.897736 12.965625 -105.763504
614.143982 91.579605 -171.471069
351.447479 48.417294 -368.880341
405.764984 14.457846 -114.416794
546.493286 138.061264 -274.116028
585.563965 82.461548 -136.470459
