# FOF_ID M_FOF[10^10 Msun/h] Vmax [km/s] Pos_xyz [kpc/h] Vel_xyz [km/s]
1240 2930.058594 253.044601 128115.265625 59079.656250 102902.218750 211.829712 -17.592201 -363.330231
1398 1806.269653 353.183258 147312.890625 73958.750000 84363.054688 -177.607147 -504.639832 -91.337257
434 7671.138184 246.431076 170795.937500 150013.578125 58602.000000 -177.345108 215.031464 -443.530579
1398 1806.269653 249.519150 161373.187500 98721.398438 53872.699219 -420.044006 -65.860733 -306.540314
973 4231.667969 304.714813 69828.671875 414.331909 116865.570312 -198.978394 253.646683 -39.379681
1075 3609.259521 219.425232 181213.453125 57877.042969 45693.839844 -55.931568 -271.244324 404.544128
1113 3231.728516 262.044006 73362.429688 100684.851562 153717.562500 -285.717590 274.060516 366.206329
273 8841.880859 267.213562 50792.031250 150594.750000 64572.511719 554.749268 -11.060632 59.727520
1327 2855.289551 336.514038 63676.960938 156513.953125 171753.390625 94.986526 -374.770630 -31.410736
291 9411.965820 244.871307 74235.656250 46074.628906 44146.132812 89.658737 337.997253 115.722389
594 5920.527344 291.956604 56079.406250 89687.367188 55748.753906 75.933495 91.632660 -70.888702
784 4234.977539 398.738281 154387.296875 182148.875000 160566.937500 265.791412 114.220840 -482.740295
1246 3272.714355 245.319733 30778.115234 17612.046875 174916.484375 -59.227615 170.304382 -232.375137
1036 2642.903076 315.431396 137639.656250 30289.632812 35380.906250 -454.032166 1134.912231 522.100525
242 11638.901367 242.989410 137468.421875 62035.113281 85769.617188 -279.427490 -140.789703 92.419289
1164 3314.615723 261.554047 38269.328125 17472.386719 135427.671875 -95.759743 431.747467 -49.272263
1387 1517.914062 263.805481 50911.347656 188604.140625 77412.640625 52.181461 28.871059 38.503441
1415 2433.158691 254.657455 97746.843750 8035.465820 41403.246094 -223.011414 -124.311554 -43.534550
1239 3105.497559 211.710251 89952.304688 194822.828125 142160.687500 -61.915833 346.423737 -572.278259
707 5269.936523 289.279083 137593.140625 20794.855469 122452.015625 -0.291390 371.817078 183.449234
213 12516.128906 255.232178 197724.703125 97303.765625 76856.750000 41.261280 -292.029816 -31.366331
316 8184.251465 253.235077 56582.347656 157796.281250 58360.812500 -78.315781 96.549675 -97.168442
1155 2986.259033 258.478210 33688.523438 9963.769531 27938.269531 -35.721813 -219.099258 69.731186
1291 3046.275391 371.862579 188490.609375 140959.765625 79200.265625 206.825653 250.697815 105.344727
1029 2182.156494 263.182831 96202.921875 80335.960938 51108.503906 -659.919434 -390.584442 355.660095
852 2810.184570 331.158722 83823.789062 128192.570312 31811.769531 159.426758 83.400764 124.726112
1206 2279.705811 263.448425 164379.281250 174375.296875 39821.410156 -167.157486 -308.162323 213.368591
1083 3567.661133 360.782654 5254.941406 48224.812500 110939.812500 57.092339 -2.834341 -61.842464
1313 859.916809 241.940979 150889.890625 134181.781250 149592.281250 -123.637611 -175.732330 729.546875
208 6991.873535 225.425110 29084.464844 976.398560 151475.140625 -324.720184 615.522156 -33.969448
1302 2679.392822 224.420227 52491.101562 10746.101562 28495.898438 -142.361984 -88.575157 -171.066193
1434 2694.558838 256.071686 58514.695312 120755.820312 182924.078125 38.888634 -248.093445 -74.026260
609 5108.375000 364.916687 111213.085938 77642.382812 16802.148438 296.876495 -164.883163 32.186409
1081 2992.781006 225.821930 83741.851562 100741.109375 149485.015625 -319.972565 160.454468 286.595154
446 7261.468262 289.501495 62661.128906 154495.859375 121269.898438 67.327423 -187.401260 -153.080811
580 6087.024902 280.558014 46767.246094 83953.992188 118614.375000 88.397858 378.283081 254.178085
1488 1700.063232 235.412552 150473.343750 181483.078125 174990.343750 -372.760162 -291.038483 -167.212631
961 4107.728027 251.485229 35608.089844 99004.765625 175690.859375 -177.160400 7.902291 -83.523827
716 5260.796387 309.719025 152412.468750 197691.734375 68588.601562 -5.852749 -60.099140 -242.586349
1310 2990.420166 368.374451 160164.015625 25948.607422 40683.179688 -152.990372 603.742737 -10.939634
1170 3262.979980 269.964539 197063.812500 83692.437500 121376.195312 294.193390 -159.587296 336.307739
1176 3255.788818 216.393036 136121.687500 158201.234375 175683.984375 28.018467 -77.720665 87.101067
233 12265.532227 232.741074 55622.679688 40345.351562 63345.179688 -69.390556 -63.260174 -325.321472
215 12611.185547 212.754852 59157.078125 142000.796875 145313.375000 251.358322 -406.287262 -214.347946
366 5175.085938 244.923996 37666.414062 19547.121094 201404.875000 502.326294 -77.163322 -237.008682
918 4044.254883 220.731567 83828.015625 112121.023438 190062.359375 215.869247 570.091919 255.897202
415 8006.615234 250.177536 121210.312500 188471.968750 177157.062500 136.300278 -0.506251 -209.623596
1077 3601.461182 356.303497 104290.976562 26917.462891 161550.640625 -130.576630 260.873169 -419.460297
1148 3249.731445 222.697937 129183.820312 189966.031250 198951.500000 97.883324 -263.883606 117.095375
672 5088.441895 325.219513 155454.343750 86313.546875 168923.078125 31.519756 -115.207787 277.674591
958 3777.761963 262.094299 13812.658203 65137.468750 39362.871094 34.963531 10.534862 -95.926216
1184 3376.704590 232.103271 167308.140625 101855.585938 25899.121094 45.618568 135.670380 -608.290100
1163 3127.954590 246.034729 112373.007812 75895.820312 20855.875000 235.764160 -342.137543 136.046249
862 3815.072754 300.702606 151435.890625 153152.875000 161829.953125 24.244421 114.176094 321.588531
960 3525.509277 285.592712 127576.781250 45963.121094 102393.289062 108.998245 38.643803 86.949463
748 5045.135742 287.359161 13688.612305 169607.296875 112605.687500 435.504089 124.920265 -12.395210
787 4858.364746 253.807800 35190.472656 181937.718750 13713.809570 -350.707245 56.728420 248.206406
671 5282.981445 286.350739 14650.990234 84303.921875 202637.546875 184.721451 338.556458 -423.185669
1101 3537.276123 226.081223 186938.484375 10129.397461 176557.468750 218.827881 -17.349195 -299.657227
755 5320.453613 282.057281 193467.906250 178001.531250 19895.253906 -56.042030 192.039093 -87.545975
1009 3140.594238 248.406921 150753.343750 49340.179688 186276.515625 -48.781445 256.510223 13.400292
311 8645.340820 237.676895 174495.109375 20845.150391 103749.867188 -133.376007 183.644775 271.845581
1349 2999.271729 237.913742 109319.484375 179273.687500 113377.921875 54.852966 328.974731 60.724491
1116 3113.220947 226.046356 57944.257812 43021.054688 159686.296875 -364.834656 -187.751770 -620.262512
492 6981.527832 290.565430 30770.224609 111844.476562 61190.429688 333.488647 -138.781387 -134.288651
1296 3003.808350 237.298233 85652.226562 146098.906250 196544.859375 -84.677887 -381.748230 -308.530121
968 3809.861816 260.811462 43119.453125 2731.859375 121607.851562 117.511238 146.206482 -279.616852
704 5281.063477 292.591919 93390.164062 176320.796875 56208.316406 -263.997833 295.521698 37.050056
1168 2779.108643 347.295471 54688.796875 59782.367188 50695.257812 617.269775 -65.545334 74.554504
977 2480.378418 267.192688 46563.851562 126673.453125 110932.703125 619.013916 -212.374420 137.172577
754 4773.987305 276.104462 165819.500000 164573.031250 123559.992188 -8.172153 91.211609 219.508926
968 3809.861816 226.152222 84547.562500 176172.921875 184828.453125 -232.730270 -426.244598 -15.393570
932 3841.321045 331.723969 17916.376953 155951.234375 143787.312500 -180.494614 -17.217768 174.290817
373 7996.542480 254.382431 107906.265625 93496.765625 92957.117188 -47.676144 -260.297241 -225.113968
413 4756.655762 270.400909 110731.500000 58984.175781 121354.468750 -320.612640 -161.080673 107.081429
345 9434.845703 254.455383 131359.578125 152653.062500 10923.859375 -212.770020 -15.568364 -93.362198
193 10191.922852 225.324524 69816.507812 98870.125000 67220.968750 74.349495 257.400177 -219.783310
647 5660.978516 229.325058 20982.605469 108716.875000 180692.562500 -79.266899 -595.551575 676.872559
189 13641.832031 212.097244 34813.144531 64838.855469 11818.290039 427.938507 187.710907 -375.836243
936 4203.934082 230.759750 135971.687500 48187.417969 94749.851562 -231.015640 188.081345 323.176178
545 6087.084473 269.162506 90091.078125 134925.390625 175922.765625 -481.396454 -477.524658 223.766510
441 7355.984863 290.790985 28757.099609 44299.546875 120278.429688 225.214172 129.982880 176.449966
676 5333.903809 246.255356 133221.171875 190096.062500 106269.406250 86.711220 -1.529341 99.624298
1032 3824.791748 258.821289 17826.763672 92972.546875 133794.671875 429.925842 -429.377014 251.838043
833 2495.190186 244.088150 55955.636719 84368.062500 153775.046875 -812.994019 33.691658 -226.530624
304 7057.984375 243.361526 162616.203125 154592.593750 101298.062500 -147.830032 391.654999 45.024349
873 4374.467773 267.651062 44267.585938 24416.076172 199247.109375 4.006670 312.224670 -241.511658
836 4607.033203 267.660675 189008.671875 174803.546875 88675.539062 59.549843 421.267822 -14.969228
681 5362.904297 302.158905 10867.415039 83788.414062 123182.929688 691.764221 46.178497 338.511536
1234 3316.404541 301.832825 93765.031250 186955.406250 149358.140625 24.780626 465.000000 -304.497101
995 3885.265625 260.265625 185593.093750 199058.828125 2218.610107 326.266663 145.838562 -159.977875
885 4279.390625 220.790039 18606.085938 3636.287598 96458.507812 328.611664 -138.082718 133.198318
608 6240.956543 285.976959 118626.906250 83148.265625 178167.093750 199.763077 -306.929596 256.800720
932 3841.321045 318.874207 52780.953125 87009.906250 5768.381836 -170.590485 214.120956 -108.918533
975 4032.949707 247.398254 133009.250000 170838.578125 175912.265625 55.578484 64.894333 -354.565857
835 4300.004395 213.580887 89675.062500 79298.328125 128396.085938 -117.615913 -93.296272 -85.835213
743 5078.196777 274.893005 31479.003906 77258.078125 84373.101562 208.511597 314.007599 266.522186
728 5231.707031 239.558426 127182.523438 80210.992188 5664.861328 212.990692 -279.480621 498.539398
716 5260.796387 290.531006 118969.265625 168096.000000 128022.500000 108.080765 -310.535675 157.642776
874 4148.542969 241.227280 132964.937500 102669.312500 138695.921875 122.498192 -25.911791 281.811768
753 5022.944824 251.063904 172874.078125 97574.390625 154372.515625 194.440720 122.444832 701.156860
1070 3579.113281 327.625427 35125.648438 11098.625000 15896.026367 3.250544 -82.251801 -62.863911
1031 3706.998779 225.898895 20079.822266 110528.031250 1500.631714 -316.513153 -151.746613 -521.646545
1008 3852.793457 230.474152 41287.898438 201214.984375 319.246460 -107.572464 275.421478 -31.213421
628 4768.702637 261.294403 130827.070312 32888.675781 136163.390625 -119.714264 148.518265 21.347132
486 6731.422363 292.053711 72226.117188 115870.664062 175775.812500 50.494850 -43.937332 227.787766
680 4736.746094 272.765320 16753.978516 111381.960938 5277.666992 -176.550507 -381.791962 -380.069305
252 11234.977539 205.467392 190405.687500 86382.046875 125365.281250 173.018387 70.161743 323.509644
683 2332.595215 251.782104 49061.722656 140652.312500 70045.578125 562.494629 117.333649 283.586639
602 6136.477051 270.356506 185865.875000 110117.750000 17471.708984 107.516159 182.191849 -908.508240
797 3211.611328 316.225922 42478.718750 138348.562500 122601.546875 -41.692211 -396.006683 -182.083954
840 4614.137207 245.988617 32704.576172 6303.837891 192384.828125 -258.737610 59.538971 -181.650391
687 5235.468750 204.203262 64698.101562 95676.109375 99335.835938 8.156660 -109.403084 91.546989
264 6808.494629 232.387848 15303.467773 127220.171875 94403.023438 122.853073 178.347855 120.402237
947 3674.206543 244.325974 69012.851562 43027.441406 75511.968750 -133.732880 41.242756 186.156769
663 5557.362305 287.424744 203378.921875 201126.593750 15128.260742 317.077972 -20.678062 -62.207558
789 3090.056885 262.117432 150203.718750 142849.515625 59888.562500 158.422058 -213.802719 -202.566101
268 10585.156250 253.937622 169375.734375 100267.406250 192470.750000 462.031433 -83.361923 -272.449158
900 2854.859131 221.088867 5944.786133 159445.765625 72575.828125 212.747253 95.528305 148.433029
171 14605.467773 228.559311 132155.453125 73969.304688 59641.320312 -66.224068 -37.655132 -162.471176
723 4814.364746 293.730896 160461.281250 125650.562500 47381.242188 -118.510086 -69.171669 -315.947205
957 3964.415283 223.684158 159667.859375 166320.375000 126502.515625 -36.977745 -68.883942 -130.433258
796 4865.516602 299.560028 161715.390625 75527.421875 165849.593750 236.411713 -6.503400 -2.453524
176 14285.034180 223.769516 144644.328125 53121.722656 190429.921875 -189.560867 422.390808 -77.694260
576 5490.756348 261.240662 59586.718750 190197.500000 77184.468750 -591.800659 234.512604 96.002068
754 4773.987305 220.767883 108424.312500 181428.484375 114247.085938 -127.450607 309.871033 114.204521
238 6914.577637 239.405777 104513.882812 188378.453125 53943.136719 -376.344208 96.151314 139.276169
826 4492.212891 221.666336 141310.796875 57756.632812 155748.484375 221.903717 -416.573853 -211.353027
700 5157.161133 219.848312 48504.265625 99506.609375 168530.656250 -488.138641 71.623749 126.437454
252 11234.977539 237.102020 158507.328125 9436.148438 45153.875000 -63.420956 -5.061417 112.831657
634 5631.390137 245.087662 60654.859375 179968.359375 190795.328125 -41.487946 -102.030708 291.652771
584 6438.278809 282.892914 164887.890625 44186.621094 168764.296875 -262.284454 42.116558 -605.910522
804 4675.228027 288.575562 69640.242188 96451.875000 78614.007812 144.477798 199.440994 -45.314175
610 5360.975098 278.386475 137925.093750 36480.964844 146716.406250 76.904457 16.772514 144.204330
305 9821.872070 240.081146 140335.125000 67425.265625 159506.406250 365.291382 -552.500916 59.154755
344 9067.645508 265.205750 165769.218750 29584.595703 177806.125000 37.614140 751.012878 -210.181076
923 4136.005371 250.506531 180263.453125 154163.843750 70179.234375 125.549751 184.888748 -142.037903
775 4682.942383 255.988022 137470.718750 158696.093750 188347.546875 65.896294 -177.901627 -581.518555
611 5983.352051 255.802795 130793.578125 60624.539062 158629.640625 141.112259 -111.123131 -140.234634
499 5214.898926 282.587158 109966.507812 194066.437500 30096.433594 -41.376171 393.145081 294.696259
657 5583.767090 240.360855 2152.958496 71555.414062 25107.566406 216.351532 450.645630 -41.502502
351 9023.655273 280.357422 11497.957031 64768.058594 34396.722656 27.657383 132.434097 176.424911
813 4662.482422 251.163635 93019.546875 25803.904297 156237.296875 -86.598999 199.035889 -541.363098
649 3672.972656 245.978775 57572.000000 170757.875000 193788.265625 113.139153 -12.325478 85.606819
206 12217.409180 216.820282 56120.746094 124521.953125 165933.156250 -87.154999 -111.884949 157.193237
966 4023.548828 254.750381 19597.289062 157649.015625 158271.718750 -135.373703 -98.594810 5.832409
616 5827.956055 267.893555 51527.250000 148140.515625 175363.328125 103.048271 -430.625580 49.557693
238 6914.577637 217.187393 110355.859375 107702.109375 47065.164062 -147.107956 -329.496582 -114.243996
662 5473.763184 315.245911 3021.067139 204301.328125 184904.312500 148.226852 165.037292 -4.210371
1060 3409.900879 242.670837 129717.156250 51867.925781 80908.179688 -347.698486 -9.785544 89.041763
512 6655.410156 221.351608 194724.218750 90232.250000 79958.968750 270.913483 -396.605103 281.161743
278 10112.082031 225.422852 176497.140625 188581.812500 180802.703125 367.066986 -2.979216 -377.784119
522 6878.627441 288.850250 156982.687500 56491.777344 47701.644531 -251.998566 -104.590202 23.217459
701 3245.376709 238.012741 14087.740234 119229.539062 131702.609375 81.757530 -259.517029 155.039948
718 5172.399414 260.545197 28088.888672 181196.125000 36338.859375 260.618561 -150.370377 291.788757
941 3913.875732 207.853821 202655.531250 133846.750000 145144.250000 344.933746 -515.924622 161.000320
274 9910.577148 240.514450 71486.546875 3057.112549 37244.539062 88.153954 -90.634354 151.573776
666 5601.171875 280.391418 88577.148438 157227.828125 187814.406250 -229.662842 -482.178223 180.912750
724 5048.342285 291.245972 42849.515625 47945.007812 204321.453125 438.550110 216.519516 -674.488586
864 3898.713135 334.901184 62446.429688 143773.421875 173489.109375 19.050659 -382.409271 32.848766
139 15845.092773 219.384369 69095.851562 84209.414062 101369.445312 -231.780960 150.671890 -21.741037
358 7969.856445 237.584930 11231.297852 185686.406250 52578.550781 675.511780 155.652435 -171.450562
871 4316.165527 229.108643 86269.171875 192367.062500 52174.882812 -198.829269 381.696198 401.651337
429 7563.387695 272.740570 102834.554688 66862.976562 980.715515 192.354065 110.820641 -252.228592
161 15795.426758 216.633133 17105.140625 18384.095703 180066.890625 212.868057 74.380089 -247.234360
376 8327.061523 272.428284 63615.937500 185065.171875 21880.160156 -34.150185 0.711357 212.411530
579 6172.888184 217.145660 166579.515625 50253.707031 136912.734375 -347.690216 -58.412449 246.003296
674 5566.028809 266.954956 86491.945312 182374.515625 54031.558594 -314.052795 249.237778 343.956299
777 4826.761230 218.320740 120974.757812 174111.296875 178271.140625 50.413845 276.109894 45.081802
703 5255.783691 221.952637 37652.640625 135874.015625 169088.984375 261.141937 -40.364887 588.485718
635 5709.732422 267.574615 127408.968750 57386.144531 198249.671875 -420.874847 426.487396 149.111832
634 5631.390137 281.527100 69398.062500 173497.984375 67570.382812 -55.525734 143.880997 63.809395
254 10894.461914 233.968307 86915.132812 132856.156250 37061.812500 80.947281 -153.776352 -211.027237
307 9648.304688 232.210815 100027.593750 174265.406250 154487.937500 -275.599670 105.144989 -82.561493
610 5360.975098 224.191620 73646.617188 51603.585938 41482.546875 360.752441 226.374969 156.494705
741 3915.920166 253.667999 119242.460938 63458.179688 25802.529297 439.060944 -110.159241 101.182739
737 4070.615967 301.154968 129875.554688 159715.437500 51054.656250 -37.541321 -66.860939 -2.335220
280 8173.871094 233.781525 31569.166016 178092.390625 50823.089844 28.113834 4.489807 135.005066
400 5741.401855 276.856171 21302.779297 45944.859375 199216.890625 367.853394 274.975800 -404.117493
165 12597.436523 254.535477 52509.859375 176985.687500 28144.570312 82.703995 35.997860 384.591888
398 7426.736816 246.171875 53694.417969 71634.382812 91248.687500 -221.182877 12.944742 -24.922909
311 8645.340820 265.550140 174251.156250 157247.234375 170303.843750 43.837864 -277.382233 84.095818
239 11409.139648 240.820465 15454.713867 196590.078125 123368.648438 -218.662186 54.908707 188.318802
511 5688.049316 295.311340 170821.828125 117075.562500 135056.406250 23.643600 -8.599590 398.546417
683 2332.595215 248.906693 97793.421875 102354.242188 201840.703125 68.386932 66.244301 -96.838860
356 8425.968750 258.115082 195176.484375 65057.355469 190326.468750 44.100559 433.218506 -277.641022
227 12256.208984 220.142593 53692.332031 40373.667969 194247.156250 -145.714432 -16.361044 -103.791740
270 10496.881836 246.039719 69308.625000 53913.726562 79365.625000 -62.751442 74.690475 -130.738892
462 5748.916504 283.802246 11734.361328 8825.746094 109416.835938 280.065033 2.738537 347.746643
797 3211.611328 316.657867 44633.015625 58243.386719 78134.687500 205.389130 41.056030 -49.607403
311 8645.340820 248.264374 139364.218750 142343.500000 134294.515625 42.329239 232.723221 72.984474
578 6188.366211 252.591965 57275.832031 59280.390625 21935.060547 -17.629887 150.529419 -282.646332
479 6843.692383 289.189880 58682.574219 88606.734375 115024.906250 -288.879913 141.758377 276.195496
620 5968.146484 262.519012 132891.859375 73289.125000 147368.187500 -36.844566 -513.257263 206.688873
171 14605.467773 219.688354 163230.859375 160529.125000 26213.177734 -262.354767 23.318895 223.145294
283 9706.916016 245.998123 13042.846680 153488.703125 107089.171875 329.505066 -55.751915 -273.164276
704 5281.063477 235.498871 151231.093750 183310.390625 43814.089844 118.404556 -68.918312 243.473801
333 8219.450195 250.276505 176737.140625 95220.617188 8267.740234 -115.020760 63.880043 -601.493713
222 12200.528320 234.210785 121528.671875 120085.945312 181973.546875 -136.372711 212.018692 456.289490
251 10940.859375 241.067398 160170.312500 182817.828125 136220.828125 -174.874084 154.130173 119.628143
535 5828.223145 269.227081 108893.289062 184406.531250 77702.515625 -379.816284 98.587578 -136.241684
408 8045.590332 240.904877 199813.468750 87603.656250 74477.515625 -13.164705 -136.747345 231.555908
928 4144.970703 350.649506 198011.453125 90780.078125 193025.906250 209.390671 663.671631 -146.798676
348 8856.523438 249.438812 50977.742188 196073.296875 125.196724 -157.266708 57.304008 246.739410
597 6057.078613 287.848419 170964.015625 199345.953125 72660.007812 122.175568 -190.824722 11.531811
216 12323.141602 218.538452 195450.656250 183796.765625 21753.525391 149.709702 209.993408 44.391293
403 8297.320312 261.738403 176784.906250 166498.984375 123493.554688 -141.197571 107.313995 171.929825
739 5194.117676 265.609131 130823.703125 97031.109375 117119.656250 -154.780823 -520.411133 -159.621460
577 6068.365234 252.402084 75617.312500 152272.234375 9062.397461 349.593842 -53.122265 -142.769669
296 8838.031250 225.080719 17539.568359 36284.394531 174045.109375 363.562897 29.822737 -71.405029
285 10675.687500 239.863861 193851.781250 160491.906250 29549.345703 -23.743536 -22.219034 -120.606506
330 6766.682617 266.265320 90270.726562 107008.476562 192693.015625 -135.347427 70.755371 235.607605
589 6472.095703 254.219788 56116.402344 107617.093750 73523.203125 143.205383 -235.417603 21.648077
575 6408.268066 238.208817 185083.609375 15969.118164 173435.828125 24.491287 226.675995 -60.430588
272 10463.030273 253.829819 79815.742188 150597.171875 93888.875000 -429.450775 -122.005913 180.799515
628 4768.702637 279.507416 86976.242188 97210.851562 184041.609375 -162.298752 -56.851948 465.080444
872 4482.120605 336.541199 118181.398438 147615.500000 26656.546875 -24.325920 -167.256927 -94.568802
701 3245.376709 226.292297 40119.851562 56146.503906 111786.507812 85.650146 -22.522425 158.784683
959 4090.168701 318.457642 143764.937500 117472.414062 3017.008545 140.129791 -462.827972 -14.761949
335 4880.730957 219.557556 23467.564453 51078.058594 173069.921875 599.526978 116.020737 1.716899
497 6708.253906 263.015869 137535.734375 135833.750000 157746.359375 299.171234 -108.443504 136.421661
637 5343.030273 238.018005 164619.093750 77973.179688 192298.921875 -106.087875 431.551392 -8.717857
476 5364.786621 247.088654 20738.958984 66169.796875 95558.351562 221.945801 -17.946800 58.763557
669 5541.977051 260.897583 57787.488281 15697.038086 18201.718750 155.653595 169.126907 -155.788025
628 4768.702637 246.906464 46100.343750 58401.554688 68846.093750 456.610077 -202.951523 -191.400284
457 6366.426270 233.656784 133515.468750 71127.617188 98341.250000 81.005608 -139.745209 25.408295
503 4197.657715 265.723175 172844.890625 32326.455078 41966.886719 -248.006073 -176.669785 250.452713
686 5444.873535 211.828766 72172.445312 42238.031250 14258.940430 235.095779 -120.629341 273.820435
307 9648.304688 254.068146 152796.343750 33049.875000 5582.487793 66.513611 494.213013 -19.615965
288 9766.195312 255.815704 82747.007812 70958.859375 68741.453125 -39.990662 293.776123 -178.020477
611 5983.352051 232.112808 163774.546875 197216.828125 140464.625000 196.543060 -24.455805 19.031637
207 11583.463867 217.346375 79419.906250 91949.281250 1169.409302 -182.826965 -25.872971 -95.215187
522 6878.627441 215.498322 128278.429688 195414.171875 8710.395508 -34.646107 -148.967178 464.616058
229 12066.286133 244.481827 133972.500000 90841.523438 58524.957031 -269.607513 -327.930450 -57.362629
391 4328.469727 236.633698 128695.015625 39976.203125 188087.843750 -243.988998 408.189911 -159.840134
544 6409.618164 249.361877 164491.281250 27132.509766 180485.312500 73.585617 588.264587 -12.064257
543 6340.748047 224.591324 146218.312500 196393.687500 28881.505859 -214.119492 -22.997643 285.701813
416 7870.968262 276.638947 126552.093750 169897.296875 132793.890625 -217.968262 -207.938828 -28.737812
536 6772.769043 250.058121 99287.265625 107290.250000 3084.871338 -221.320923 96.207268 -72.564163
530 6247.827637 230.791885 199228.500000 22020.031250 98182.625000 -28.388079 -37.467773 280.222137
508 6649.813477 247.586548 129364.742188 139272.203125 51227.035156 -124.370232 325.886658 79.803108
383 8344.031250 230.342239 142416.250000 78438.953125 190070.750000 40.114796 134.844849 156.134201
550 5643.332031 241.196228 137195.578125 18924.355469 44487.808594 -158.439545 523.766479 -199.696014
569 6102.728027 213.538925 155026.078125 129126.625000 15052.107422 306.526276 -469.455139 -450.088867
508 6649.813477 250.895142 62309.621094 132975.578125 54349.390625 -259.113556 -213.285614 227.893295
281 10013.749023 227.670822 193913.968750 177967.343750 182032.656250 225.586578 44.678684 12.569951
432 7428.716309 240.670364 99980.843750 20619.429688 83305.367188 -140.297089 124.285194 87.164925
355 8843.321289 255.188614 137247.828125 60853.339844 57501.027344 -183.249832 -46.628670 -56.248543
516 5491.595703 246.319305 185894.843750 5174.349609 176068.375000 241.301331 94.504181 -203.414993
260 9529.744141 242.382584 93909.906250 43118.660156 126727.429688 -133.492950 136.841217 221.342789
658 5428.153809 214.201920 146682.703125 49849.644531 144710.406250 77.689011 -16.589485 462.906372
588 5959.508789 213.164963 146421.968750 37658.562500 171540.671875 259.773987 361.747650 -579.963623
528 6439.050781 232.885773 105472.554688 16507.800781 13860.898438 -264.912048 404.948456 130.388062
557 5921.399414 286.807007 45155.289062 31798.314453 193264.968750 -225.695816 -183.762177 36.723907
659 4842.479492 218.980774 133739.203125 62366.519531 90822.804688 -63.986629 -62.958572 -154.381866
474 6669.671387 271.167969 30723.656250 71933.039062 98795.765625 187.597183 118.370926 132.239288
601 6171.375000 226.199875 97384.640625 71852.414062 117977.625000 -112.945938 -106.511887 -111.922508
667 5286.876953 325.523560 80576.781250 132206.093750 160967.484375 16.127764 134.022934 207.625427
250 7451.833008 244.286697 85032.515625 21319.792969 8090.415527 -25.687830 415.781006 439.296478
597 6057.078613 220.539261 82255.187500 58733.968750 26234.935547 176.764359 280.092407 69.859390
379 7965.163086 261.888062 137302.171875 153553.468750 147982.421875 79.244247 -144.876221 54.426155
293 9827.103516 236.951904 103665.664062 186084.468750 75769.101562 -262.046631 184.733810 -372.793457
402 7909.137695 268.736877 40157.867188 77304.210938 177950.609375 -148.807999 67.404976 -305.107819
524 6710.997559 211.291229 53394.523438 118046.320312 102586.414062 -101.888268 46.322769 130.447922
428 7643.778809 218.840530 53299.082031 23440.349609 203696.687500 143.654083 162.068741 -140.150238
551 6290.082520 285.672699 134681.140625 185916.796875 138081.781250 233.728165 257.189423 -200.131165
426 7510.659668 274.886444 59632.527344 131023.890625 41965.296875 224.342346 105.754608 -60.330582
756 4982.445801 281.434784 14319.587891 77001.218750 147858.671875 526.874084 321.775452 -62.393150
451 7286.786133 262.332184 3002.963623 12638.837891 197234.937500 -18.628830 -254.543594 -94.631790
557 5921.399414 237.018356 171905.171875 172875.375000 54208.203125 -365.159607 -471.559479 66.690216
449 7135.489258 234.106552 3283.602051 190231.203125 113948.257812 356.760162 58.555828 86.896996
600 5958.906250 215.063980 154513.250000 97050.335938 73880.726562 -234.789322 54.914745 -180.789551
425 7725.268555 212.434265 30325.333984 57091.519531 133527.234375 529.555603 -215.152084 493.346558
547 5949.669434 240.910782 27979.042969 84314.257812 143495.484375 370.142578 -317.233215 563.781921
707 5269.936523 258.565643 103919.546875 146350.109375 115804.828125 -183.393402 -201.872803 216.533981
500 6840.547852 244.462204 198436.843750 192517.781250 138755.312500 177.268753 64.627243 149.785492
277 10439.304688 214.561401 68203.000000 110396.546875 7385.580078 261.017181 -372.189270 -123.950134
646 5426.446289 275.113922 75048.812500 152020.515625 124756.218750 -7.384214 -252.872269 -77.465828
332 8939.222656 233.402283 166532.375000 109246.148438 123227.640625 205.498993 73.200127 220.792145
644 5336.776367 215.072617 72906.835938 67745.546875 95253.531250 -25.771183 268.645782 -10.475703
220 12088.788086 219.034500 172210.968750 134998.281250 154868.359375 -50.261940 -448.819519 210.617050
407 6802.418945 272.406677 103602.242188 198032.250000 81771.648438 -348.233734 -66.256218 36.441391
616 5827.956055 318.067932 157632.546875 162901.343750 106193.070312 125.393913 162.216187 -4.801733
176 14285.034180 225.603088 43514.066406 36221.859375 102879.703125 45.051113 -52.350971 220.523666
600 5958.906250 260.814148 85170.890625 169531.984375 56420.054688 -273.669067 311.426941 216.960449
383 8344.031250 233.991745 31071.605469 28123.070312 101419.453125 184.627930 34.583981 219.275131
236 10054.932617 242.479111 85089.742188 142805.640625 22330.472656 116.988289 -404.626801 -45.676125
333 8219.450195 225.503616 74713.914062 190161.953125 126766.695312 358.709534 444.996979 -139.783646
343 9227.701172 248.984955 109271.703125 204717.796875 187540.062500 -174.170898 206.329269 14.782510
383 8344.031250 230.556778 24763.589844 180461.781250 92472.484375 516.173828 237.135162 -105.089752
486 6731.422363 266.549988 197774.765625 195869.781250 103048.507812 421.327942 -20.785553 183.491257
466 6971.201660 354.562592 59617.414062 199068.328125 88506.179688 -260.340942 190.470673 -281.547241
556 6247.747070 271.809723 163246.406250 23285.513672 183548.859375 73.393677 678.222412 -151.667480
